year,rank,title,artist,lyrics_raw,lyrics_url
2019,35,Speechless,Dan + Shay,,
2019,36,"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,,
2019,37,Please Me,Cardi B&Bruno Mars,,
2019,38,Money,Cardi B,,
2019,39,You Need To Calm Down,Taylor Swift,,
2019,40,Panini,Lil Nas X,,
2019,41,Look Back At It,A Boogie wit da Hoodie,,
2019,42,A Lot,21 Savage,,
2019,43,ME!,Taylor SwiftFeaturingBrendon Urie,,
2019,44,MIA,Bad BunnyFeaturingDrake,,
2019,45,Pop Out,Polo GFeaturingLil Tjay,,
2019,46,Beautiful Crazy,Luke Combs,,
2019,47,Thotiana,Blueface,,
2019,48,Lucid Dreams,Juice WRLD,,
2019,49,Mo Bamba,Sheck Wes,,
2019,50,Beautiful People,Ed SheeranFeaturingKhalid,,
2019,51,Wake Up In The Sky,Gucci ManeXBruno MarsXKodak Black,,
2019,52,Whiskey Glasses,Morgan Wallen,,
2019,53,God's Country,Blake Shelton,,
2019,54,Be Alright,Dean Lewis,,
2019,55,Pure Water,Mustard&Migos,,
2019,56,The Git Up,Blanco Brown,,
2019,57,Taki Taki,"DJ SnakeFeaturingSelena Gomez,Ozuna&Cardi B",,
2019,58,Close To Me,Ellie GouldingXDiploFeaturingSwae Lee,,
2019,59,Envy Me,Calboy,,
2019,60,You Say,Lauren Daigle,,
2019,61,"Hey Look Ma, I Made It",Panic! At The Disco,,
2019,62,Circles,Post Malone,,
2019,63,Beer Never Broke My Heart,Luke Combs,,
2019,64,The London,"Young Thug,J. Cole&Travis Scott",,
2019,65,Con Calma,Daddy Yankee&Katy PerryFeaturingSnow,,
2019,66,Murder On My Mind,YNW Melly,,
2019,67,When The Party's Over,Billie Eilish,,
2019,68,Act Up,City Girls,,
2019,69,I Like It,"Cardi B,Bad Bunny&J Balvin",,
2019,70,Trampoline,SHAED,,
2019,71,Leave Me Alone,Flipp Dinero,,
2019,72,Breathin,Ariana Grande,,
2019,73,Bury A Friend,Billie Eilish,,
2019,74,Close Friends,Lil Baby,,
2019,75,Baby Shark,Pinkfong,,
2019,76,My Type,Saweetie,,
2019,77,Worth It,YK Osiris,,
2019,78,Only Human,Jonas Brothers,,
2019,79,Knockin' Boots,Luke Bryan,,
2019,80,Trip,Ella Mai,,
2019,81,Rumor,Lee Brice,,
2019,82,Swervin,A Boogie wit da HoodieFeaturing6ix9ine,,
2019,83,How Do You Sleep?,Sam Smith,,
2019,84,Baby,Lil Baby&DaBaby,,
2019,85,Look What God Gave Her,Thomas Rhett,,
2019,86,Good As You,Kane Brown,,
2019,87,Clout,OffsetFeaturingCardi B,,
2019,88,Love Lies,Khalid&Normani,,
2019,89,One Thing Right,Marshmello &Kane Brown,,
2019,90,Cash Shit,Megan Thee StallionFeaturingDaBaby,,
2019,91,Tequila,Dan + Shay,,
2019,92,Shotta Flow,NLE Choppa,,
2019,93,Hot Girl Summer,"Megan Thee Stallion,Nicki Minaj&Ty Dolla $ign",,
2019,94,Talk You Out Of It,Florida Georgia Line,,
2019,95,Beautiful,Bazzi FeaturingCamila Cabello,,
2019,96,Eyes On You,Chase Rice,,
2019,97,All To Myself,Dan + Shay,,
2019,98,Boyfriend,Ariana Grande& Social House,,
2019,99,Walk Me Home,P!nk,,
2019,100,Robbery,Juice WRLD,,
2020,1,Blinding Lights,The Weeknd,,
2020,2,Circles,Post Malone,,
2020,3,The Box,Roddy Ricch,,
2020,4,Don't Start Now,Dua Lipa,,
2020,5,Rockstar,DaBabyFeaturingRoddy Ricch,,
2020,6,Adore You,Harry Styles,,
2020,7,Life Is Good,FutureFeaturingDrake,,
2020,8,Memories,Maroon 5,,
2020,9,The Bones,Maren Morris,,
2020,10,Someone You Loved,Lewis Capaldi,,
2020,11,Say So,Doja Cat,,
2020,12,I Hope,Gabby BarrettFeaturing Charlie Puth,,
2020,13,Whats Poppin,"Jack HarlowFeaturingDaBaby,Tory Lanez&Lil Wayne",,
2020,14,Dance Monkey,Tones And I,,
2020,15,Savage,Megan Thee StallionFeaturing Beyonce,,
2020,16,Roxanne,Arizona Zervas,,
2020,17,Intentions,Justin BieberFeaturingQuavo,,
2020,18,Everything I Wanted,Billie Eilish,,
2020,19,Roses,Saint Jhn,,
2020,20,Watermelon Sugar,Harry Styles,,
2020,21,Before You Go,Lewis Capaldi,,
2020,22,Falling,Trevor Daniel,,
2020,23,"10,000 Hours",Dan + Shay&Justin Bieber,,
2020,24,WAP,Cardi BFeaturingMegan Thee Stallion,,
2020,25,Ballin',Mustard&Roddy Ricch,,
2020,26,Hot Girl Bummer,Blackbear,,
2020,27,Blueberry Faygo,Lil Mosey,,
2020,28,Heartless,The Weeknd,,
2020,29,BOP,DaBaby,,
2020,30,Lose You To Love Me,Selena Gomez,,
2020,31,Good As Hell,Lizzo,,
2020,32,Toosie Slide,Drake,,
2020,33,Break My Heart,Dua Lipa,,
2020,34,Chasin' You,Morgan Wallen,,
2020,35,Savage Love (Laxed - Siren Beat),Jawsh 685 xJason Derulo,,
2020,36,No Guidance,Chris BrownFeaturingDrake,,
2020,37,My Oh My,Camila CabelloFeaturingDaBaby,,
2020,38,Dynamite,BTS,,
2020,39,Go Crazy,Chris Brown&Young Thug,,
2020,40,High Fashion,Roddy RicchFeaturingMustard,,
2020,41,Laugh Now Cry Later,DrakeFeaturingLil Durk,,
2020,42,Woah,Lil Baby,,
2020,43,Death Bed,Powfu Featuringbeabadoobee,,
2020,44,Senorita,Shawn Mendes&Camila Cabello,,
2020,45,HIGHEST IN THE ROOM,Travis Scott,,
2020,46,Bad Guy,Billie Eilish,,
2020,47,Mood,24kGoldnFeaturingiann dior,,
2020,48,Rain On Me,Lady Gaga&Ariana Grande,,
2020,49,For The Night,Pop SmokeFeaturingLil Baby&DaBaby,,
2020,50,RITMO (Bad Boys For Life),Black Eyed Peas XJ Balvin,,
2020,51,Heart On Ice,Rod Wave,,
2020,52,Nobody But You,Blake SheltonDuet WithGwen Stefani,,
2020,53,Trampoline,SHAED,,
2020,54,Come & Go,Juice WRLDx Marshmello,,
2020,55,Truth Hurts,Lizzo,,
2020,56,If The World Was Ending,JP SaxeFeaturingJulia Michaels,,
2020,57,We Paid,Lil Baby&42 Dugg,,
2020,58,Yummy,Justin Bieber,,
2020,59,One Man Band,Old Dominion,,
2020,60,Got What I Got,Jason Aldean,,
2020,61,Sunday Best,Surfaces,,
2020,62,Godzilla,EminemFeaturingJuice WRLD,,
2020,63,Bandit,Juice WRLD&YoungBoy Never Broke Again,,
2020,64,Party Girl,StaySolidRocky,,
2020,65,Die From A Broken Heart,Maddie & Tae,,
2020,66,Popstar,DJ KhaledFeaturingDrake,,
2020,67,All I Want For Christmas Is You,Mariah Carey,,
2020,68,One Of Them Girls,Lee Brice,,
2020,69,Hard To Forget,Sam Hunt,,
2020,70,One Margarita,Luke Bryan,,
2020,71,Panini,Lil Nas X,,
2020,72,Hot,Young ThugFeaturingGunna,,
2020,73,I Hope You're Happy Now,Carly Pearce&Lee Brice,,
2020,74,Emotionally Scarred,Lil Baby,,
2020,75,Suicidal,YNW Melly&Juice WRLD,,
2020,76,The Bigger Picture,Lil Baby,,
2020,77,Only Human,Jonas Brothers,,
2020,78,The Woo,Pop SmokeFeaturing50 Cent&Roddy Ricch,,
2020,79,Sum 2 Prove,Lil Baby,,
2020,80,Stuck With U,Ariana Grande&Justin Bieber,,
2020,81,Mood Swings,Pop SmokeFeaturingLil Tjay,,
2020,82,You Should Be Sad,Halsey,,
2020,83,Dior,Pop Smoke,,
2020,84,Supalonely,BENEE FeaturingGus Dapperton,,
2020,85,Even Though I'm Leaving,Luke Combs,,
2020,86,The Scotts,"THE SCOTTS,Travis Scott&Kid Cudi",,
2020,87,Juicy,Doja Cat&Tyga,,
2020,88,Be Like That,Kane BrownWithSwae Lee&Khalid,,
2020,89,Homesick,Kane Brown,,
2020,90,Rags2Riches,Rod WaveFeaturing ATR Son Son,,
2020,91,Bluebird,Miranda Lambert,,
2020,92,Wishing Well,Juice WRLD,,
2020,93,Does To Me,Luke CombsFeaturingEric Church,,
2020,94,P*$$y Fairy (OTW),Jhene Aiko,,
2020,95,ily,Surf Mesa Featuring Emilee,,
2020,96,More Than My Hometown,Morgan Wallen,,
2020,97,Lovin' On You,Luke Combs,,
2020,98,Said Sum,Moneybagg Yo,,
2020,99,Slide,H.E.R. FeaturingYG,,
2020,100,Walk Em Down,NLE ChoppaFeaturingRoddy Ricch,,
2021,1,Levitating,Dua Lipa,,
2021,2,Save Your Tears,The Weeknd& Ariana Grande,,
2021,3,Blinding Lights,The Weeknd,,
2021,4,Mood,24kGoldnFeaturingiann dior,,
2021,5,Good 4 U,Olivia Rodrigo,,
2021,6,Kiss Me More,Doja CatFeaturingSZA,,
2021,7,Leave The Door Open,Silk Sonic(Bruno Mars&Anderson .Paak),,
2021,8,Drivers License,Olivia Rodrigo,,
2021,9,Montero (Call Me By Your Name),Lil Nas X,,
2021,10,Peaches,Justin BieberFeaturingDaniel Caesar& Giveon,,
2021,11,Butter,BTS,,
2021,12,Stay,The Kid LAROI &Justin Bieber,,
2021,13,Deja Vu,Olivia Rodrigo,,
2021,14,Positions,Ariana Grande,,
2021,15,Bad Habits,Ed Sheeran,,
2021,16,Heat Waves,Glass Animals,,
2021,17,Without You,The Kid LAROI,,
2021,18,Forever After All,Luke Combs,,
2021,19,Go Crazy,Chris Brown&Young Thug,,
2021,20,Astronaut In The Ocean,Masked Wolf,,
2021,21,34+35,Ariana GrandeFeat. Doja Cat & Megan Thee Stallion,,
2021,22,What You Know Bout Love,Pop Smoke,,
2021,23,My Ex's Best Friend,Machine Gun Kelly XBlackbear,,
2021,24,Industry Baby,Lil Nas X&Jack Harlow,,
2021,25,Therefore I Am,Billie Eilish,,
2021,26,Up,Cardi B,,
2021,27,Fancy Like,Walker Hayes,,
2021,28,Dakiti,Bad Bunny& Jhay Cortez,,
2021,29,Best Friend,Saweetie FeaturingDoja Cat,,
2021,30,Rapstar,Polo G,,
2021,31,Heartbreak Anniversary,Giveon,,
2021,32,For The Night,Pop SmokeFeaturingLil Baby&DaBaby,,
2021,33,Calling My Phone,Lil TjayFeaturing6LACK,,
2021,34,Beautiful Mistakes,Maroon 5FeaturingMegan Thee Stallion,,
2021,35,Holy,Justin BieberFeaturingChance the Rapper,,
2021,36,On Me,Lil Baby,,
2021,37,You Broke Me First.,Tate McRae,,
2021,38,Traitor,Olivia Rodrigo,,
2021,39,Back In Blood,Pooh Shiesty FeaturingLil Durk,,
2021,40,I Hope,Gabby BarrettFeaturing Charlie Puth,,
2021,41,Dynamite,BTS,,
2021,42,Wockesha,Moneybagg Yo,,
2021,43,You Right,Doja Cat&The Weeknd,,
2021,44,Beat Box,SpotemGottem Featuring Pooh Shiesty OrDaBaby,,
2021,45,Laugh Now Cry Later,DrakeFeaturingLil Durk,,
2021,46,Need To Know,Doja Cat,,
2021,47,Wants And Needs,DrakeFeaturingLil Baby,,
2021,48,Way 2 Sexy,DrakeFeaturingFuture&Young Thug,,
2021,49,Telepatia,Kali Uchis,,
2021,50,Whoopty,CJ,,
2021,51,Lemonade,Internet Money&GunnaFeaturingDon Toliver&Nav,,
2021,52,Good Days,SZA,,
2021,53,Starting Over,Chris Stapleton,,
2021,54,Body,Megan Thee Stallion,,
2021,55,Willow,Taylor Swift,,
2021,56,Bang!,AJR,,
2021,57,Better Together,Luke Combs,,
2021,58,You're Mines Still,Yung Bleu FeaturingDrake,,
2021,59,Every Chance I Get,DJ KhaledFeaturingLil Baby&Lil Durk,,
2021,60,Essence,WizkidFeaturingJustin Bieber&Tems,,
2021,61,Chasing After You,Ryan HurdWithMaren Morris,,
2021,62,The Good Ones,Gabby Barrett,,
2021,63,Leave Before You Love Me,Marshmello XJonas Brothers,,
2021,64,Glad You Exist,Dan + Shay,,
2021,65,Lonely,Justin Bieber&Benny Blanco,,
2021,66,Beggin',Maneskin,,
2021,67,Streets,Doja Cat,,
2021,68,What's Next,Drake,,
2021,69,Famous Friends,Chris Young+Kane Brown,,
2021,70,Lil Bit,Nelly&Florida Georgia Line,,
2021,71,Thot Shit,Megan Thee Stallion,,
2021,72,Late At Night,Roddy Ricch,,
2021,73,Kings & Queens,Ava Max,,
2021,74,Anyone,Justin Bieber,,
2021,75,Track Star,Mooski,,
2021,76,Time Today,Moneybagg Yo,,
2021,77,Cry Baby,Megan Thee StallionFeaturingDaBaby,,
2021,78,All I Want For Christmas Is You,Mariah Carey,,
2021,79,No More Parties,Coi LerayFeaturingLil Durk,,
2021,80,What's Your Country Song,Thomas Rhett,,
2021,81,One Too Many,Keith UrbanDuet With P!nk,,
2021,82,Arcade,Duncan Laurence,,
2021,83,Yonaguni,Bad Bunny,,
2021,84,Good Time,Niko Moon,,
2021,85,If I Didn't Love You,Jason Aldean&Carrie Underwood,,
2021,86,Knife Talk,DrakeFeaturing21 Savage&Project Pat,,
2021,87,pov,Ariana Grande,,
2021,88,Just The Way,ParmaleexBlanco Brown,,
2021,89,Take My Breath,The Weeknd,,
2021,90,We're Good,Dua Lipa,,
2021,91,Hell Of A View,Eric Church,,
2021,92,Rockin' Around The Christmas Tree,Brenda Lee,,
2021,93,Put Your Records On,Ritt Momney,,
2021,94,Happier Than Ever,Billie Eilish,,
2021,95,Single Saturday Night,Cole Swindell,,
2021,96,Things A Man Oughta Know,Lainey Wilson,,
2021,97,Throat Baby (Go Baby),BRS Kash,,
2021,98,Tombstone,Rod Wave,,
2021,99,Drinkin' Beer. Talkin' God. Amen.,Chase RiceFeaturingFlorida Georgia Line,,
2021,100,Todo de Ti,Rauw Alejandro,,
2022,1,Heat Waves,Glass Animals,,
2022,2,As It Was,Harry Styles,,
2022,3,Stay,The Kid LAROI &Justin Bieber,,
2022,4,Easy On Me,Adele,,
2022,5,Shivers,Ed Sheeran,,
2022,6,First Class,Jack Harlow,,
2022,7,Big Energy,Latto,,
2022,8,Ghost,Justin Bieber,,
2022,9,Super Gremlin,Kodak Black,,
2022,10,Cold Heart (PNAU Remix),Elton John&Dua Lipa,,
2022,11,Wait For U,FutureFeaturingDrake&Tems,,
2022,12,About Damn Time,Lizzo,,
2022,13,Bad Habits,Ed Sheeran,,
2022,14,Thats What I Want,Lil Nas X,,
2022,15,Enemy,Imagine DragonsX JID,,
2022,16,Industry Baby,Lil Nas X&Jack Harlow,,
2022,17,abcdefu,GAYLE,,
2022,18,Need To Know,Doja Cat,,
2022,19,Wasted On You,Morgan Wallen,,
2022,20,Me Porto Bonito,Bad Bunny& Chencho Corleone,,
2022,21,Woman,Doja Cat,,
2022,22,Titi Me Pregunto,Bad Bunny,,
2022,23,Running Up That Hill (A Deal With God),Kate Bush,,
2022,24,We Don't Talk About Bruno,"Carolina Gaitan, Mauro Castillo,Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz & Encanto Cast",,
2022,25,Late Night Talking,Harry Styles,,
2022,26,I Like You (A Happier Song),Post MaloneFeaturingDoja Cat,,
2022,27,You Proof,Morgan Wallen,,
2022,28,Bad Habit,Steve Lacy,,
2022,29,Sunroof,Nicky Youre & dazy,,
2022,30,One Right Now,Post Malone&The Weeknd,,
2022,31,Good 4 U,Olivia Rodrigo,,
2022,32,Numb Little Bug,Em Beihold,,
2022,33,Jimmy Cooks,DrakeFeaturing21 Savage,,
2022,34,'Til You Can't,Cody Johnson,,
2022,35,Fancy Like,Walker Hayes,,
2022,36,The Kind Of Love We Make,Luke Combs,,
2022,37,I Ain't Worried,OneRepublic,,
2022,38,Break My Soul,Beyonce,,
2022,39,Something In The Orange,Zach Bryan,,
2022,40,Save Your Tears,The Weeknd& Ariana Grande,,
2022,41,Smokin Out The Window,Silk Sonic(Bruno Mars&Anderson .Paak),,
2022,42,Levitating,Dua Lipa,,
2022,43,In A Minute,Lil Baby,,
2022,44,Moscow Mule,Bad Bunny,,
2022,45,You Right,Doja Cat&The Weeknd,,
2022,46,She Had Me At Heads Carolina,Cole Swindell,,
2022,47,Vegas,Doja Cat,,
2022,48,Pushin P,Gunna&FutureFeaturingYoung Thug,,
2022,49,Buy Dirt,Jordan DavisFeaturingLuke Bryan,,
2022,50,I Hate U,SZA,,
2022,51,Boyfriend,Dove Cameron,,
2022,52,Glimpse Of Us,Joji,,
2022,53,Surface Pressure,Jessica Darrow,,
2022,54,Fall In Love,Bailey Zimmerman,,
2022,55,Love Nwantiti (Ah Ah Ah),CKay,,
2022,56,Super Freaky Girl,Nicki Minaj,,
2022,57,Hrs And Hrs,muni long,,
2022,58,Sand In My Boots,Morgan Wallen,,
2022,59,MAMIII,Becky GXKarol G,,
2022,60,Knife Talk,DrakeFeaturing21 Savage&Project Pat,,
2022,61,AA,Walker Hayes,,
2022,62,Sweetest Pie,Megan Thee Stallion&Dua Lipa,,
2022,63,Provenza,Karol G,,
2022,64,Essence,WizkidFeaturingJustin Bieber&Tems,,
2022,65,All I Want For Christmas Is You,Mariah Carey,,
2022,66,Bam Bam,Camila CabelloFeaturingEd Sheeran,,
2022,67,5 Foot 9,Tyler Hubbard,,
2022,68,Get Into It (Yuh),Doja Cat,,
2022,69,Efecto,Bad Bunny,,
2022,70,Rock And A Hard Place,Bailey Zimmerman,,
2022,71,Doin' This,Luke Combs,,
2022,72,Oh My God,Adele,,
2022,73,Better Days,NEIKED X Mae Muller XPolo G,,
2022,74,Meet Me At Our Spot,THE ANXIETY: WILLOW & Tyler Cole,,
2022,75,Fingers Crossed,Lauren Spencer Smith,,
2022,76,All Too Well (Taylor's Version),Taylor Swift,,
2022,77,Party,Bad Bunny&Rauw Alejandro,,
2022,78,Despues de La Playa,Bad Bunny,,
2022,79,You Should Probably Leave,Chris Stapleton,,
2022,80,Rockin' Around The Christmas Tree,Brenda Lee,,
2022,81,Broadway Girls,Lil DurkFeaturingMorgan Wallen,,
2022,82,Take My Name,Parmalee,,
2022,83,What Happened To Virgil,Lil DurkFeaturingGunna,,
2022,84,Puffin On Zootiez,Future,,
2022,85,Like I Love Country Music,Kane Brown,,
2022,86,Jingle Bell Rock,Bobby Helms,,
2022,87,Ojitos Lindos,Bad Bunny& Bomba Estereo,,
2022,88,Trouble With A Heartbreak,Jason Aldean,,
2022,89,A Holly Jolly Christmas,Burl Ives,,
2022,90,Kiss Me More,Doja CatFeaturingSZA,,
2022,91,She Likes It,Russell Dickerson& Jake Scott,,
2022,92,Never Say Never,Cole Swindell/Lainey Wilson,,
2022,93,Damn Strait,Scotty McCreery,,
2022,94,She's All I Wanna Be,Tate McRae,,
2022,95,Last Night Lonely,Jon Pardi,,
2022,96,Flower Shops,ERNESTFeaturingMorgan Wallen,,
2022,97,To The Moon!,JNR CHOI & Sam Tompkins,,
2022,98,Unholy,Sam Smith&Kim Petras,,
2022,99,One Mississippi,Kane Brown,,
2022,100,Circles Around This Town,Maren Morris,,
2023,1,Last Night,Morgan Wallen,,
2023,2,Flowers,Miley Cyrus,,
2023,3,Kill Bill,SZA,,
2023,4,Anti-Hero,Taylor Swift,,
2023,5,Creepin',"Metro Boomin,The Weeknd&21 Savage",,
2023,6,Calm Down,Rema&Selena Gomez,,
2023,7,Die For You,The Weeknd&Ariana Grande,,
2023,8,Fast Car,Luke Combs,,
2023,9,Snooze,SZA,,
2023,10,I'm Good (Blue),David Guetta&Bebe Rexha,,
2023,11,Unholy,Sam Smith&Kim Petras,,
2023,12,You Proof,Morgan Wallen,,
2023,13,Something In The Orange,Zach Bryan,,
2023,14,Rich Flex,Drake&21 Savage,,
2023,15,As It Was,Harry Styles,,
2023,16,Rock And A Hard Place,Bailey Zimmerman,,
2023,17,Under The Influence,Chris Brown,,
2023,18,Cruel Summer,Taylor Swift,,
2023,19,Thinkin' Bout Me,Morgan Wallen,,
2023,20,"Boy's A Liar, Pt. 2",PinkPantheress&Ice Spice,,
2023,21,Favorite Song,Toosii,,
2023,22,Thought You Should Know,Morgan Wallen,,
2023,23,Thank God,Kane BrownWith Katelyn Brown,,
2023,24,Sure Thing,Miguel,,
2023,25,All My Life,Lil DurkFeaturingJ. Cole,,
2023,26,Ella Baila Sola,Eslabon ArmadoXPeso Pluma,,
2023,27,Karma,Taylor SwiftFeaturing Ice Spice,,
2023,28,Just Wanna Rock,Lil Uzi Vert,,
2023,29,Cuff It,Beyonce,,
2023,30,Vampire,Olivia Rodrigo,,
2023,31,Fukumean,Gunna,,
2023,32,Lavender Haze,Taylor Swift,,
2023,33,Players,Coi Leray,,
2023,34,Need A Favor,Jelly Roll,,
2023,35,Dance The Night,Dua Lipa,,
2023,36,Love You Anyway,Luke Combs,,
2023,37,One Thing At A Time,Morgan Wallen,,
2023,38,Superhero (Heroes & Villains),"Metro Boomin,Future&Chris Brown",,
2023,39,Bad Habit,Steve Lacy,,
2023,40,La Bebe,Yng Lvcas xPeso Pluma,,
2023,41,Golden Hour,JVKE,,
2023,42,Religiously,Bailey Zimmerman,,
2023,43,Spin Bout U,Drake&21 Savage,,
2023,44,Cupid,Fifty Fifty,,
2023,45,Search & Rescue,Drake,,
2023,46,Barbie World,Nicki Minaj&Ice SpiceWithAqua,,
2023,47,Next Thing You Know,Jordan Davis,,
2023,48,Escapism,RAYEFeaturing070 Shake,,
2023,49,Un x100to,Grupo FronteraXBad Bunny,,
2023,50,Until I Found You,Stephen Sanchez,,
2023,51,Shirt,SZA,,
2023,52,Paint The Town Red,Doja Cat,,
2023,53,Made You Look,Meghan Trainor,,
2023,54,Wait In The Truck,HARDYFeaturingLainey Wilson,,
2023,55,All I Want For Christmas Is You,Mariah Carey,,
2023,56,Everything I Love,Morgan Wallen,,
2023,57,Chemical,Post Malone,,
2023,58,Heart Like A Truck,Lainey Wilson,,
2023,59,"Going, Going, Gone",Luke Combs,,
2023,60,Rockin' Around The Christmas Tree,Brenda Lee,,
2023,61,Dancin' In The Country,Tyler Hubbard,,
2023,62,Daylight,David Kushner,,
2023,63,Lift Me Up,Rihanna,,
2023,64,Eyes Closed,Ed Sheeran,,
2023,65,TQG,Karol GxShakira,,
2023,66,Try That In A Small Town,Jason Aldean,,
2023,67,Tennessee Orange,Megan Moroney,,
2023,68,Jingle Bell Rock,Bobby Helms,,
2023,69,Princess Diana,Ice Spice&Nicki Minaj,,
2023,70,Tomorrow 2,Glorilla&Cardi B,,
2023,71,A Holly Jolly Christmas,Burl Ives,,
2023,72,Where She Goes,Bad Bunny,,
2023,73,Bebe Dame,Fuerza RegidaXGrupo Frontera,,
2023,74,I Remember Everything,Zach BryanFeaturingKacey Musgraves,,
2023,75,I Like You (A Happier Song),Post MaloneFeaturingDoja Cat,,
2023,76,What It Is (Block Boy),DoechiiFeaturingKodak Black,,
2023,77,Nobody Gets Me,SZA,,
2023,78,Rich Men North Of Richmond,Oliver Anthony Music,,
2023,79,Super Freaky Girl,Nicki Minaj,,
2023,80,Dial Drunk,Noah KahanWithPost Malone,,
2023,81,What Was I Made For?,Billie Eilish,,
2023,82,Seven,Jung KookFeaturingLatto,,
2023,83,Wait For U,FutureFeaturingDrake&Tems,,
2023,84,Last Christmas,Wham!,,
2023,85,Handle On You,Parker McCollum,,
2023,86,Por Las Noches,Peso Pluma,,
2023,87,Memory Lane,Old Dominion,,
2023,88,Area Codes,Kaliii,,
2023,89,Bury Me In Georgia,Kane Brown,,
2023,90,PRC,Peso PlumaXNatanael Cano,,
2023,91,What My World Spins Around,Jordan Davis,,
2023,92,Ain't That Some,Morgan Wallen,,
2023,93,Wild As Her,Corey Kent,,
2023,94,Peaches & Eggplants,Young Nudy Featuring21 Savage,,
2023,95,I Wrote The Book,Morgan Wallen,,
2023,96,"Bzrp Music Sessions, Vol. 53",Bizarrap &Shakira,,
2023,97,Meltdown,Travis ScottFeaturingDrake,,
2023,98,Put It On Da Floor Again,LattoFeaturingCardi B,,
2023,99,Bloody Mary,Lady Gaga,,
2023,100,Watermelon Moonshine,Lainey Wilson,,
2024,1,Lose Control,Teddy Swims,,
2024,2,A Bar Song (Tipsy),Shaboozey,,
2024,3,Beautiful Things,Benson Boone,,
2024,4,I Had Some Help,Post MaloneFeaturingMorgan Wallen,,
2024,5,Lovin On Me,Jack Harlow,,
2024,6,Not Like Us,Kendrick Lamar,,
2024,7,Espresso,Sabrina Carpenter,,
2024,8,Million Dollar Baby,Tommy Richman,,
2024,9,I Remember Everything,Zach BryanFeaturingKacey Musgraves,,
2024,10,Too Sweet,Hozier,,
2024,11,Stick Season,Noah Kahan,,
2024,12,Cruel Summer,Taylor Swift,,
2024,13,Greedy,Tate McRae,,
2024,14,Like That,"Future,Metro Boomin&Kendrick Lamar",,
2024,15,Birds Of A Feather,Billie Eilish,,
2024,16,Please Please Please,Sabrina Carpenter,,
2024,17,Agora Hills,Doja Cat,,
2024,18,"Good Luck, Babe!",Chappell Roan,,
2024,19,Saturn,SZA,,
2024,20,Snooze,SZA,,
2024,21,Paint The Town Red,Doja Cat,,
2024,22,Fortnight,Taylor SwiftFeaturingPost Malone,,
2024,23,Fast Car,Luke Combs,,
2024,24,Water,Tyla,,
2024,25,Feather,Sabrina Carpenter,,
2024,26,We Can't Be Friends (Wait For Your Love),Ariana Grande,,
2024,27,Austin,Dasha,,
2024,28,Last Night,Morgan Wallen,,
2024,29,Cowgirls,Morgan WallenFeaturingERNEST,,
2024,30,Pink Skies,Zach Bryan,,
2024,31,Thinkin' Bout Me,Morgan Wallen,,
2024,32,Texas Hold 'Em,Beyonce,,
2024,33,Is It Over Now? (Taylor's Version) [From The Vault],Taylor Swift,,
2024,34,Miles On It,Marshmello &Kane Brown,,
2024,35,I Can Do It With A Broken Heart,Taylor Swift,,
2024,36,Wild Ones,jessie murph&Jelly Roll,,
2024,37,Ain't No Love In Oklahoma,Luke Combs,,
2024,38,Carnival,¥$: Ye &Ty Dolla $ignFeaturingRich The Kid&Playboi Carti,,
2024,39,Houdini,Eminem,,
2024,40,Wanna Be,Glorilla&Megan Thee Stallion,,
2024,41,Slow It Down,Benson Boone,,
2024,42,Redrum,21 Savage,,
2024,43,Houdini,Dua Lipa,,
2024,44,Yeah Glo!,Glorilla,,
2024,45,Rich Baby Daddy,DrakeFeaturingSexyy Red&SZA,,
2024,46,What Was I Made For?,Billie Eilish,,
2024,47,End Of Beginning,Djo,,
2024,48,Lunch,Billie Eilish,,
2024,49,Never Lose Me,Flo Milli,,
2024,50,Lies Lies Lies,Morgan Wallen,,
2024,51,Type Shit,"Future,Metro Boomin,Travis Scott&Playboi Carti",,
2024,52,Gata Only,FloyyMenor X Cris Mj,,
2024,53,Hot To Go!,Chappell Roan,,
2024,54,All I Want For Christmas Is You,Mariah Carey,,
2024,55,Get It Sexyy,Sexyy Red,,
2024,56,Made For Me,muni long,,
2024,57,Vampire,Olivia Rodrigo,,
2024,58,Whatever She Wants,Bryson Tiller,,
2024,59,Rockin' Around The Christmas Tree,Brenda Lee,,
2024,60,Pretty Little Poison,Warren Zeiders,,
2024,61,First Person Shooter,DrakeFeaturingJ. Cole,,
2024,62,Die With A Smile,Lady Gaga&Bruno Mars,,
2024,63,I Like The Way You Kiss Me,Artemas,,
2024,64,Need A Favor,Jelly Roll,,
2024,65,Save Me,Jelly RollWithLainey Wilson,,
2024,66,Euphoria,Kendrick Lamar,,
2024,67,Truck Bed,HARDY,,
2024,68,Jingle Bell Rock,Bobby Helms,,
2024,69,Flowers,Miley Cyrus,,
2024,70,Where The Wild Things Are,Luke Combs,,
2024,71,Everybody,Nicki MinajFeaturingLil Uzi Vert,,
2024,72,La Diabla,Xavi,,
2024,73,Stargazing,Myles Smith,,
2024,74,Last Christmas,Wham!,,
2024,75,I Am Not Okay,Jelly Roll,,
2024,76,Pour Me A Drink,Post MaloneFeaturingBlake Shelton,,
2024,77,White Horse,Chris Stapleton,,
2024,78,Lil Boo Thang,Paul Russell,,
2024,79,Good Good,"Usher,Summer Walker&21 Savage",,
